Date,Closing Price (USD),active_addresses,hash_rate,btc_left,total_addresses,difficulty,total_fees,fed_assets,GLD,IYE,SLV,SPY,TLT,UUP,NYFed_inflation,Google_popularity
2016-12-20,789.2325,651150,2121669037007610000,4945700.0,206231747,1.33210066697455e+21,101.92528818,4469358.142857143,107.790001,42.099998,15.24,226.399994,117.809998,26.700001,2.28035831,4
2016-12-21,805.79625,704229,2450499300602240000,4943712.5,206624065,1.33210066697455e+21,114.92502583,4469089.0,107.849998,42.0,15.12,225.770004,118.33000200000001,26.620001000000002,2.28035831,4
2016-12-22,842.63875,683211,2433521830609790000,4941725.0,207010432,1.33210066697455e+21,106.17675284,4466569.285714285,107.589996,42.139998999999996,14.98,225.38000499999998,117.809998,26.65,2.28035831,4
2016-12-23,910.9325,659615,2335832464816250000,4939825.0,207381089,1.33210066697455e+21,100.48771495,4464049.571428572,107.93,42.099998,14.91,225.710007,118.050003,26.629998999999998,2.28035831,4
2016-12-24,910.2475,550808,2120538581203240000,4938112.5,207673813,1.33210066697455e+21,83.58322018,4461529.857142857,107.93,42.099998,14.91,225.710007,118.050003,26.629998999999998,2.28035831,4
2016-12-25,870.13125,470720,2532715048463420000,4936050.0,207904942,1.33210066697455e+21,61.93750723,4459010.142857143,107.93,42.099998,14.91,225.710007,118.050003,26.629998999999998,2.28035831,4
2016-12-26,905.45625,589996,2194004531761920000,4934275.0,208200668,1.33210066697455e+21,87.97239373,4456490.428571428,107.93,42.099998,14.91,225.710007,118.050003,26.629998999999998,2.28035831,4
2016-12-27,900.36625,647665,2390792729498730000,4932325.0,208560312,1.33210066697455e+21,99.53217417,4453970.714285715,108.559998,42.18,15.13,226.270004,117.66999799999999,26.620001000000002,2.28035831,4
2016-12-28,948.89875,660594,2556629390123730000,4930275.0,208932862,1.36446128983913e+21,104.35263976,4451451.0,108.860001,41.790001000000004,15.2,224.399994,118.529999,26.690001000000002,2.28035831,4
2016-12-29,971.645,654644,2348281761371660000,4928400.0,209305862,1.36446128983913e+21,107.23074067,4451686.714285715,110.290001,41.650002,15.32,224.350006,118.949997,26.540001,2.28035831,4
2016-12-30,954.84375,642256,2480752521681280000,4926437.5,209659034,1.36446128983913e+21,100.318724,4451922.428571428,109.610001,41.540001000000004,15.11,223.52999900000003,119.129997,26.459999,2.28035831,4
2016-12-31,952.455,571936,2347023754909770000,4924587.5,209964739,1.36446128983913e+21,82.32831226,4452158.142857143,109.610001,41.540001000000004,15.11,223.52999900000003,119.129997,26.459999,2.28035831,4
2017-01-01,964.325,463375,2447999001908020000,4922637.5,210176230,1.36446128983913e+21,65.07949883,4452393.857142857,109.610001,41.540001000000004,15.11,223.52999900000003,119.129997,26.459999,2.4151263430000003,6
2017-01-02,1009.97375,703943,2506491191547820000,4920650.0,210525354,1.36446128983913e+21,112.88414659,4452629.571428572,109.610001,41.540001000000004,15.11,223.52999900000003,119.129997,26.459999,2.4151263430000003,6
2017-01-03,1028.33375,654405,2592319963086820000,4918600.0,210886882,1.36446128983913e+21,117.50869676,4452865.285714285,110.470001,42.080002,15.44,225.24000499999997,119.639999,26.700001,2.4151263430000003,6
2017-01-04,1047.09999,696039,2423385888274270000,4916687.5,211279286,1.36446128983913e+21,193.3374362,4453101.0,110.860001,42.02,15.58,226.580002,120.099998,26.5,2.4151263430000003,6
2017-01-05,1140.385,650948,2199553013661710000,4914937.5,211629495,1.36446128983913e+21,114.99194252,4453016.428571428,112.58000200000001,41.869999,15.76,226.399994,121.980003,26.219998999999998,2.4151263430000003,6
2017-01-06,985.93875,716986,2539163480328490000,4912925.0,212028289,1.36446128983913e+21,127.77072194,4452931.857142857,111.75,41.91,15.64,227.210007,120.860001,26.41,2.4151263430000003,6
2017-01-07,837.83625,645658,2200666853637670000,4911200.0,212358731,1.36446128983913e+21,106.3384173,4452847.285714285,111.75,41.91,15.64,227.210007,120.860001,26.41,2.4151263430000003,6
2017-01-08,923.52375,597135,2612981313034050000,4909112.5,212662586,1.36446128983913e+21,91.2413482,4452762.714285715,111.75,41.91,15.64,227.210007,120.860001,26.41,2.4151263430000003,6
2017-01-09,889.33875,611249,2148409653577720000,4907412.5,212990463,1.36446128983913e+21,102.04592665,4452678.142857143,112.66999799999999,41.25,15.7,226.460007,121.83000200000001,26.34,2.4151263430000003,6
2017-01-10,905.22625,701226,2543446548709490000,4905412.5,213362597,1.44697419338259e+21,119.94087094,4452593.571428572,113.150002,40.900002,15.91,226.460007,121.75,26.35,2.4151263430000003,6
2017-01-11,910.60625,638056,2549337888641730000,4903500.0,213706196,1.44697419338259e+21,111.82087465,4452509.0,113.5,41.349998,15.87,227.100006,122.160004,26.290001,2.4151263430000003,6
2017-01-12,772.66125,623422,2889077268115450000,4901350.0,214047146,1.44697419338259e+21,105.50392824,4453687.428571428,113.910004,41.139998999999996,15.91,226.52999900000003,121.889999,26.190001000000002,2.4151263430000003,6
2017-01-13,784.89375,590708,2500070597670810000,4899475.0,214374504,1.44697419338259e+21,96.9954013,4454865.857142857,114.209999,41.049999,15.94,227.05000299999998,121.309998,26.16,2.4151263430000003,6
2017-01-14,820.68875,592751,2882752580232650000,4897325.0,214669193,1.44697419338259e+21,86.85666196,4456044.285714285,114.209999,41.049999,15.94,227.05000299999998,121.309998,26.16,2.4151263430000003,6
2017-01-15,821.19625,551601,2793870926395730000,4895237.5,214947644,1.44697419338259e+21,82.22432059,4457222.714285715,114.209999,41.049999,15.94,227.05000299999998,121.309998,26.16,2.4151263430000003,6
2017-01-16,830.74,632222,2819961929975180000,4893125.0,215272414,1.44697419338259e+21,103.64270285,4458401.142857143,114.209999,41.049999,15.94,227.05000299999998,121.309998,26.16,2.4151263430000003,6
2017-01-17,848.58125,656970,2641226476212170000,4891150.0,215626417,1.44697419338259e+21,109.39305302,4459579.571428572,115.849998,41.32,16.280001000000002,226.25,122.58000200000001,25.92,2.4151263430000003,6
2017-01-18,890.29375,649905,2511061698914670000,4889275.0,215979462,1.44697419338259e+21,107.93626344,4460758.0,114.870003,41.169998,16.190001000000002,226.75,121.010002,26.16,2.4151263430000003,6
2017-01-19,888.0625,685636,2910272674872520000,4887100.0,216342854,1.44697419338259e+21,112.3957332,4459626.571428572,114.769997,40.860001000000004,16.120001000000002,225.91000400000001,120.18,26.120001000000002,2.4151263430000003,6
2017-01-20,896.16375,663079,3170209500368750000,4884737.5,216704027,1.44697419338259e+21,104.84963495,4458495.142857143,115.050003,41.119999,16.190001000000002,226.74000499999997,119.940002,26.030001000000002,2.4151263430000003,6
2017-01-21,920.58875,637014,3021938327186230000,4882475.0,217027288,1.44697419338259e+21,94.58963263,4457363.714285715,115.050003,41.119999,16.190001000000002,226.74000499999997,119.940002,26.030001000000002,2.4151263430000003,6
2017-01-22,934.7775,564635,2968780425312720000,4880300.0,217313168,1.68776436029854e+21,87.11486550000002,4456232.285714285,115.050003,41.119999,16.190001000000002,226.74000499999997,119.940002,26.030001000000002,2.4151263430000003,6
2017-01-23,920.365,620370,2684796681588880000,4878575.0,217599507,1.68776436029854e+21,109.01172711,4455100.857142857,115.790001,40.610001000000004,16.290001,226.149994,121.139999,25.889999,2.4151263430000003,6
2017-01-24,912.2125,723319,2891336571979420000,4876712.5,217964599,1.68776436029854e+21,143.1652105,4453969.428571428,115.269997,41.060001,16.219998999999998,227.600006,120.309998,25.9,2.4151263430000003,6
2017-01-25,898.55,711259,2934762801345360000,4874850.0,218328940,1.68776436029854e+21,135.00808277,4452838.0,114.32,41.34,16.1,229.57000699999998,118.800003,25.809998999999998,2.4151263430000003,6
2017-01-26,901.05,721017,3005969065660170000,4872912.5,218698077,1.68776436029854e+21,123.55631958,4452987.0,113.260002,41.349998,15.93,229.330002,119.199997,25.98,2.4151263430000003,6
2017-01-27,912.84375,662277,3372434016440810000,4870787.5,219025046,1.68776436029854e+21,114.04371837,4453136.0,113.489998,40.93,16.219998999999998,228.97000099999997,119.629997,25.99,2.4151263430000003,6
2017-01-28,919.795,661087,2929544167698730000,4868887.5,219338626,1.68776436029854e+21,122.5350693,4453285.0,113.489998,40.93,16.219998999999998,228.97000099999997,119.629997,25.99,2.4151263430000003,6
2017-01-29,920.82875,644540,3239545407388730000,4866800.0,219637605,1.68776436029854e+21,119.8377983,4453434.0,113.489998,40.93,16.219998999999998,228.97000099999997,119.629997,25.99,2.4151263430000003,6
2017-01-30,916.91125,644863,2827931254601820000,4865000.0,219944444,1.68776436029854e+21,135.15608339,4453583.0,113.970001,40.139998999999996,16.23,227.55000299999998,119.269997,25.940001000000002,2.4151263430000003,6
2017-01-31,921.35125,677350,2809840087297790000,4863187.5,220323536,1.68776436029854e+21,145.66158893,4453732.0,115.550003,40.139998999999996,16.629998999999998,227.52999900000003,120.099998,25.73,2.4151263430000003,6
2017-02-01,973.065,790447,3757981644176270000,4860787.5,220753356,1.68776436029854e+21,154.9165724,4453881.0,115.199997,39.849998,16.610001,227.61999500000002,119.099998,25.75,2.528093283,5
2017-02-02,982.8275,639727,3059980421119820000,4858825.0,221067475,1.68776436029854e+21,142.30055361,4454217.428571428,115.839996,40.110001000000004,16.559998999999998,227.770004,119.050003,25.790001,2.528093283,5
2017-02-03,1020.09,715688,2905097843035010000,4856962.5,221476453,1.68776436029854e+21,162.42120704,4454553.857142857,116.129997,40.48,16.57,229.33999599999999,119.0,25.780001000000002,2.528093283,5
2017-02-04,1011.215,655210,2806142637166100000,4855162.5,221824301,1.81320877809986e+21,138.64644801,4454890.285714285,116.129997,40.48,16.57,229.33999599999999,119.0,25.780001000000002,2.528093283,5
2017-02-05,1029.4012400000001,689322,3341874783733180000,4853175.0,222179037,1.81320877809986e+21,136.17869567,4455226.714285715,116.129997,40.48,16.57,229.33999599999999,119.0,25.780001000000002,2.528093283,5
2017-02-06,1019.3125,619102,2631866709195320000,4851612.5,222462445,1.81320877809986e+21,154.93020175,4455563.142857143,117.699997,40.080002,16.82,228.92999300000002,119.720001,25.799999,2.528093283,5
2017-02-07,1029.40875,717402,3215437762690300000,4849725.0,222872799,1.81320877809986e+21,170.75671139,4455899.571428572,117.459999,39.509997999999996,16.790001,228.940002,120.599998,25.93,2.528093283,5
2017-02-08,1067.70875,665653,3029380589819760000,4847900.0,223234302,1.81320877809986e+21,157.14493504,4456236.0,118.190002,39.57,16.84,229.24000499999997,122.239998,25.9,2.528093283,5
2017-02-09,1072.205,758508,3504766890062980000,4845787.5,223644272,1.81320877809986e+21,174.18568718,4456013.142857143,117.290001,39.939999,16.75,230.600006,120.83000200000001,26.0,2.528093283,5
2017-02-10,974.95875,658320,3099538228023810000,4843950.0,223997281,1.81320877809986e+21,139.77915541,4455790.285714285,117.599998,40.290001000000004,17.02,231.50999500000003,120.760002,26.030001000000002,2.528093283,5
2017-02-11,997.2275,628942,2918941689222080000,4842212.5,224309585,1.81320877809986e+21,117.08000976,4455567.428571428,117.599998,40.290001000000004,17.02,231.50999500000003,120.760002,26.030001000000002,2.528093283,5
2017-02-12,1004.71375,568387,2930810595677150000,4840462.5,224587623,1.81320877809986e+21,102.51055926,4455344.571428572,117.599998,40.290001000000004,17.02,231.50999500000003,120.760002,26.030001000000002,2.528093283,5
2017-02-13,1004.85375,669483,3447888833764320000,4838425.0,224928017,1.81320877809986e+21,136.77242215,4455121.714285715,116.800003,40.34,16.889999,232.770004,120.379997,26.09,2.528093283,5
2017-02-14,994.58,675327,3536233148680130000,4836312.5,225295153,1.81320877809986e+21,140.99131586,4454898.857142857,116.93,40.48,17.01,233.69999700000002,119.510002,26.15,2.528093283,5
2017-02-15,1003.59,630934,2974367684996700000,4834575.0,225638714,1.81320877809986e+21,134.04888989,4454676.0,117.449997,40.330002,17.040001,234.919998,118.959999,26.1,2.528093283,5
2017-02-16,1018.41125,670715,3076170164519730000,4832687.5,225971207,1.81320877809986e+21,169.87720101,4456679.714285715,118.08000200000001,39.75,17.15,234.72000099999997,119.610001,25.950001,2.528093283,5
2017-02-17,1038.86625,695635,3170679607803860000,4830800.0,226349593,1.81320877809986e+21,165.84442388,4458683.428571428,117.68,39.529999,17.059998999999998,235.08999599999999,120.32,26.08,2.528093283,5
2017-02-18,1058.315,689407,3248664710919900000,4828912.5,226689403,1.89313526505498e+21,152.22901802,4460687.142857143,117.68,39.529999,17.059998999999998,235.08999599999999,120.32,26.08,2.528093283,5
2017-02-19,1052.84375,597225,2935908681311100000,4827237.5,226994888,1.89313526505498e+21,129.44377921,4462690.857142857,117.68,39.529999,17.059998999999998,235.08999599999999,120.32,26.08,2.528093283,5
2017-02-20,1046.66249,657670,3255757968209070000,4825387.5,227327956,1.89313526505498e+21,159.91401438,4464694.571428572,117.68,39.529999,17.059998999999998,235.08999599999999,120.32,26.08,2.528093283,5
2017-02-21,1079.5825,645613,3013572954570050000,4823662.5,227660632,1.89313526505498e+21,165.81707207,4466698.285714285,117.75,39.830002,17.030001000000002,236.49000499999997,120.110001,26.200001,2.528093283,5
2017-02-22,1112.86375,634519,3052124099881850000,4821950.0,227995802,1.89313526505498e+21,182.03570523,4468702.0,117.910004,39.16,17.110001,236.27999900000003,120.309998,26.139999,2.528093283,5
2017-02-23,1122.515,700610,3270529786336580000,4820062.5,228384305,1.89313526505498e+21,211.65472424,4467175.714285715,118.940002,39.360001000000004,17.24,236.440002,120.66999799999999,26.08,2.528093283,5
2017-02-24,1193.501,766808,3530594817097560000,4818025.0,228796317,1.89313526505498e+21,226.7099144,4465649.428571428,119.699997,38.939999,17.4,236.74000499999997,122.010002,26.129998999999998,2.528093283,5
2017-02-25,1182.4289999999999,744952,3626820723224250000,4815937.5,229167576,1.89313526505498e+21,191.30417997,4464123.142857143,119.699997,38.939999,17.4,236.74000499999997,122.010002,26.129998999999998,2.528093283,5
2017-02-26,1139.848,657108,3956581352132650000,4813712.5,229473108,1.89313526505498e+21,161.17260121,4462596.857142857,119.699997,38.939999,17.4,236.74000499999997,122.010002,26.129998999999998,2.528093283,5
2017-02-27,1189.366,664556,3125812415212370000,4811912.5,229805582,1.89313526505498e+21,195.38746144,4461070.571428572,119.120003,39.330002,17.27,237.11000099999998,121.290001,26.129998999999998,2.528093283,5
2017-02-28,1189.9469900000001,699394,3349558197301050000,4810000.0,230182924,1.89313526505498e+21,227.3714723,4459544.285714285,119.230003,39.18,17.370001000000002,236.47000099999997,121.739998,26.110001,2.528093283,5
2017-03-01,1193.611,681433,3191050897435520000,4808200.0,230551806,1.89313526505498e+21,229.59036693,4458018.0,119.059998,40.029999,17.440001000000002,239.77999900000003,119.470001,26.290001,2.487294625,7
2017-03-02,1221.05,735118,3431612305469520000,4806237.5,230946454,1.89313526505498e+21,252.22663973,4458278.285714285,117.58000200000001,39.630001,16.799999,238.270004,119.040001,26.4,2.487294625,7
2017-03-03,1269.776,734170,3292748947063030000,4804350.0,231354617,1.97898932399853e+21,259.68606189,4458538.571428572,117.510002,39.490002000000004,16.98,238.419998,119.349998,26.17,2.487294625,7
2017-03-04,1285.376,624694,3027660996381620000,4802700.0,231681486,1.97898932399853e+21,220.29548015,4458798.857142857,117.510002,39.490002000000004,16.98,238.419998,119.349998,26.17,2.487294625,7
2017-03-05,1260.6680000000001,694635,3468351264101580000,4800862.5,232028530,1.97898932399853e+21,216.69618574,4459059.142857143,117.510002,39.490002000000004,16.98,238.419998,119.349998,26.17,2.487294625,7
2017-03-06,1273.24699,680968,3146528765063170000,4799087.5,232390048,1.97898932399853e+21,238.98093612,4459319.428571428,116.720001,39.610001000000004,16.83,237.710007,118.779999,26.26,2.487294625,7
2017-03-07,1280.30499,737940,3455980534307800000,4797175.0,232795594,1.97898932399853e+21,269.77191295,4459579.714285715,115.779999,39.259997999999996,16.549999,237.0,118.41999799999999,26.290001,2.487294625,7
2017-03-08,1206.357,687735,3288203926982650000,4795400.0,233159518,1.97898932399853e+21,233.7307623,4459840.0,115.059998,38.209998999999996,16.32,236.559998,117.779999,26.379998999999998,2.487294625,7
2017-03-09,1153.06,705810,3440143999245730000,4793550.0,233538499,1.97898932399853e+21,236.67178552,4461231.0,114.470001,38.450001,16.059998999999998,236.86000099999998,116.839996,26.33,2.487294625,7
2017-03-10,1200.557,744233,3488861026848510000,4791600.0,233919451,1.97898932399853e+21,257.91797636,4462622.0,114.720001,38.41,16.15,237.690002,117.25,26.15,2.487294625,7
2017-03-11,1147.625,697643,3423260727396830000,4789737.5,234270711,1.97898932399853e+21,217.66771727,4464013.0,114.720001,38.41,16.15,237.690002,117.25,26.15,2.487294625,7
2017-03-12,1186.351,594454,3539496038906710000,4787800.0,234549766,1.97898932399853e+21,190.62879952,4465404.0,114.720001,38.41,16.15,237.690002,117.25,26.15,2.487294625,7
2017-03-13,1235.553,691383,3329080838783550000,4785987.5,234890179,1.97898932399853e+21,220.75092528,4466795.0,114.739998,38.41,16.07,237.809998,116.510002,26.190001000000002,2.487294625,7
2017-03-14,1242.806,740054,3566446802256980000,4784037.5,235279759,1.97898932399853e+21,256.53171308,4468186.0,114.120003,37.950001,15.99,236.899994,117.07,26.280001000000002,2.487294625,7
2017-03-15,1245.892,675310,3265810756877460000,4782262.5,235643216,1.97898932399853e+21,236.25501962,4469577.0,116.25,38.799999,16.43,238.94999700000002,118.5,25.969998999999998,2.487294625,7
2017-03-16,1247.67099,734429,3498022927387970000,4780350.0,236059709,1.97898932399853e+21,264.55158129,4470814.0,116.730003,38.549999,16.4,238.479996,117.900002,25.879998999999998,2.487294625,7
2017-03-17,1126.0819900000001,709447,3583287595329410000,4778425.0,236420789,2.04313829827667e+21,244.58901754,4472051.0,116.989998,38.560001,16.469998999999998,237.02999900000003,118.639999,25.889999,2.487294625,7
2017-03-18,1062.07,685019,3720915841098710000,4776462.5,236754359,2.04313829827667e+21,217.05770532,4473288.0,116.989998,38.560001,16.469998999999998,237.02999900000003,118.639999,25.889999,2.487294625,7
2017-03-19,1000.24599,675469,3889536755571520000,4774400.0,237092615,2.04313829827667e+21,211.62793576,4474525.0,116.989998,38.560001,16.469998999999998,237.02999900000003,118.639999,25.889999,2.487294625,7
2017-03-20,1036.226,651284,3220113436692440000,4772700.0,237441938,2.04313829827667e+21,241.15787713,4475762.0,117.510002,38.48,16.5,236.770004,119.150002,25.9,2.487294625,7
2017-03-21,1065.481,693268,3366898437452560000,4770925.0,237814969,2.04313829827667e+21,248.6366135,4476999.0,118.540001,38.150002,16.610001,233.729996,120.139999,25.74,2.487294625,7
2017-03-22,1091.333,745057,3730838016238950000,4768937.5,238217345,2.04313829827667e+21,265.84522812,4478236.0,118.83000200000001,38.099998,16.620001000000002,234.27999900000003,120.620003,25.719998999999998,2.487294625,7
2017-03-23,1036.099,678627,3510424640928580000,4767087.5,238583376,2.04313829827667e+21,235.99807634,4477004.857142857,118.66999799999999,37.959998999999996,16.67,234.02999900000003,120.449997,25.75,2.487294625,7
2017-03-24,1013.8439999999999,703545,4148934943599290000,4764887.5,238947487,2.04313829827667e+21,231.55050182,4475773.714285715,118.860001,37.59,16.809998999999998,233.86000099999998,120.879997,25.74,2.487294625,7
2017-03-25,921.808,615974,3195331644020570000,4763225.0,239275580,2.04313829827667e+21,182.00765156,4474542.571428572,118.860001,37.59,16.809998999999998,233.86000099999998,120.879997,25.74,2.487294625,7
2017-03-26,962.508,587905,3848503965980480000,4761150.0,239579536,2.04313829827667e+21,154.65177428,4473311.428571428,118.860001,37.59,16.809998999999998,233.86000099999998,120.879997,25.74,2.487294625,7
2017-03-27,968.293,600354,3124535195186480000,4759500.0,239886477,2.04313829827667e+21,194.84378734,4472080.285714285,119.529999,37.450001,17.15,233.61999500000002,121.43,25.6,2.487294625,7
2017-03-28,1035.3219900000001,735746,3668579262231640000,4757562.5,240273077,2.04313829827667e+21,233.22176362,4470849.142857143,119.040001,37.98,17.18,235.32000699999998,120.620003,25.74,2.487294625,7
2017-03-29,1011.9689999999999,683380,3258857420476200000,4755837.5,240644934,2.04313829827667e+21,212.93579722,4469618.0,119.33000200000001,38.509997999999996,17.25,235.539993,121.339996,25.790001,2.487294625,7
2017-03-30,1041.374,694159,4023368742464850000,4753787.5,241004439,2.14591997846914e+21,203.40448684,4470334.571428572,118.470001,38.619999,17.15,236.289993,120.360001,25.959999,2.487294625,7
2017-03-31,1048.86299,630635,3255486100298170000,4752100.0,241348994,2.14591997846914e+21,217.27700693,4471051.142857143,118.720001,38.540001000000004,17.25,235.74000499999997,120.709999,25.950001,2.487294625,7
2017-04-01,1077.557,639440,3263869440790970000,4750450.0,241683318,2.14591997846914e+21,190.64263242,4471767.714285715,118.720001,38.540001000000004,17.25,235.74000499999997,120.709999,25.950001,2.457987178,6
2017-04-02,1082.37,652032,3938291090904190000,4748475.0,241999968,2.14591997846914e+21,180.73640574,4472484.285714285,118.720001,38.540001000000004,17.25,235.74000499999997,120.709999,25.950001,2.457987178,6
2017-04-03,1140.037,735912,4356846080849130000,4746275.0,242371331,2.14591997846914e+21,221.03918997,4473200.857142857,119.349998,38.470001,17.24,235.330002,121.66999799999999,25.950001,2.457987178,6
2017-04-04,1148.0919999999999,635702,3077452557950530000,4744712.5,242715406,2.14591997846914e+21,200.30284512,4473917.428571428,119.620003,38.759997999999996,17.33,235.479996,121.010002,25.98,2.457987178,6
2017-04-05,1139.86,745782,4029055972926310000,4742687.5,243117213,2.14591997846914e+21,236.29861443,4474634.0,119.620003,38.540001000000004,17.32,234.77999900000003,121.379997,25.969998999999998,2.457987178,6
2017-04-06,1150.685,701087,3661766942957540000,4740850.0,243499038,2.14591997846914e+21,221.71976913,4476042.285714285,119.18,38.91,17.26,235.440002,121.199997,26.030001000000002,2.457987178,6
2017-04-07,1177.2839999999999,717629,3997459167619160000,4738825.0,243877026,2.14591997846914e+21,225.14679282,4477450.571428572,119.459999,38.720001,17.030001000000002,235.19999700000002,120.709999,26.15,2.457987178,6
2017-04-08,1196.896,600009,3517522787425930000,4737112.5,244184976,2.14591997846914e+21,171.61302076,4478858.857142857,119.459999,38.720001,17.030001000000002,235.19999700000002,120.709999,26.15,2.457987178,6
2017-04-09,1187.03299,656638,3826799571299030000,4735125.0,244502080,2.14591997846914e+21,168.05979031,4480267.142857143,119.459999,38.720001,17.030001000000002,235.19999700000002,120.709999,26.15,2.457987178,6
2017-04-10,1213.8010000000004,690713,3641855466934860000,4733287.5,244876535,2.14591997846914e+21,197.26586623,4481675.428571428,119.459999,39.07,17.0,235.33999599999999,121.269997,26.1,2.457987178,6
2017-04-11,1206.74,753900,4159676812233420000,4731200.0,245286937,2.14591997846914e+21,226.34667638,4483083.714285715,121.190002,39.049999,17.309998999999998,235.059998,122.41999799999999,26.02,2.457987178,6
2017-04-12,1226.896,689481,3546355972564650000,4729425.0,245669868,2.14591997846914e+21,212.1552116,4484492.0,122.019997,38.82,17.459999,234.02999900000003,123.089996,25.889999,2.457987178,6
2017-04-13,1216.269,611381,3308710863856090000,4727837.5,245983950,2.23685654623875e+21,216.66765492,4483746.0,122.599998,38.080002,17.530001000000002,232.50999500000003,123.470001,25.98,2.457987178,6
2017-04-14,1187.136,703163,3530809220158830000,4726100.0,246372245,2.23685654623875e+21,235.48446532,4483000.0,122.599998,38.080002,17.530001000000002,232.50999500000003,123.470001,25.98,2.457987178,6
2017-04-15,1186.10899,687239,3906763564060970000,4724225.0,246716970,2.23685654623875e+21,201.55356574,4482254.0,122.599998,38.080002,17.530001000000002,232.50999500000003,123.470001,25.98,2.457987178,6
2017-04-16,1189.55,592286,3774979838067060000,4722400.0,246995358,2.23685654623875e+21,158.85627688,4481508.0,122.599998,38.080002,17.530001000000002,232.50999500000003,123.470001,25.98,2.457987178,6
2017-04-17,1184.2,604958,3576399612811050000,4720675.0,247320039,2.23685654623875e+21,180.72834518,4480762.0,122.239998,38.16,17.43,234.57000699999998,123.089996,25.91,2.457987178,6
2017-04-18,1211.73799,708917,3748462602163090000,4718850.0,247711359,2.23685654623875e+21,220.20687325,4480016.0,122.82,37.82,17.34,233.86999500000002,124.699997,25.690001000000002,2.457987178,6
2017-04-19,1218.6660000000004,723135,3733272091970700000,4717062.5,248109646,2.23685654623875e+21,209.52935942,4479270.0,121.730003,37.259997999999996,17.18,233.440002,124.019997,25.780001000000002,2.457987178,6
2017-04-20,1227.981,688107,3596316184506690000,4715337.5,248461360,2.23685654623875e+21,228.37557725,4477966.0,121.959999,37.41,17.059998999999998,235.33999599999999,123.540001,25.790001,2.457987178,6
2017-04-21,1261.702,791799,4254467879478730000,4713250.0,248885466,2.23685654623875e+21,244.38907052,4476662.0,122.309998,37.23,17.02,234.58999599999999,123.540001,25.809998999999998,2.457987178,6
2017-04-22,1255.25125,685971,3755766037177580000,4711437.5,249234951,2.23685654623875e+21,180.34051775,4475358.0,122.309998,37.23,17.02,234.58999599999999,123.540001,25.809998999999998,2.457987178,6
2017-04-23,1232.7575,644040,3937493402684470000,4709525.0,249557484,2.23685654623875e+21,169.67309519,4474054.0,122.309998,37.23,17.02,234.58999599999999,123.540001,25.809998999999998,2.457987178,6
2017-04-24,1243.43,608279,3213502001223500000,4707975.0,249862074,2.23685654623875e+21,187.96137981,4472750.0,121.480003,37.43,16.98,237.169998,122.93,25.57,2.457987178,6
2017-04-25,1251.5775,738870,3823421440456140000,4706125.0,250285963,2.23685654623875e+21,271.62738431,4471446.0,120.25,37.82,16.68,238.55000299999998,121.449997,25.5,2.457987178,6
2017-04-26,1269.69625,768363,3952317206838150000,4704212.5,250725652,2.23685654623875e+21,253.84367765,4470142.0,120.839996,37.700001,16.57,238.399994,122.120003,25.559998999999998,2.457987178,6
2017-04-27,1289.7475,723851,3817580622319060000,4702375.0,251114285,2.24186349082815e+21,256.44731571,4470299.714285715,120.389999,37.25,16.370001000000002,238.600006,122.08000200000001,25.6,2.457987178,6
2017-04-28,1335.825,727284,3529390241038900000,4700675.0,251521307,2.24186349082815e+21,249.68419536,4470457.428571428,120.769997,37.279999,16.299999,238.080002,122.349998,25.57,2.457987178,6
2017-04-29,1319.7,828797,4509323255860080000,4698512.5,251951854,2.24186349082815e+21,256.37648122,4470615.142857143,120.769997,37.279999,16.299999,238.080002,122.349998,25.57,2.457987178,6
2017-04-30,1311.5887400000001,724804,3900465342954830000,4696625.0,252303079,2.24186349082815e+21,199.30763935,4470772.857142857,120.769997,37.279999,16.299999,238.080002,122.349998,25.57,2.457987178,6
2017-05-01,1370.79,707237,3910636271519370000,4694750.0,252677055,2.24186349082815e+21,227.7488656,4470930.571428572,119.66999799999999,37.169998,15.99,238.67999300000002,121.08000200000001,25.59,2.466421964,15
2017-05-02,1416.61,787264,4094964526599390000,4692775.0,253105741,2.24186349082815e+21,272.67966183,4471088.285714285,119.650002,36.959998999999996,15.93,238.770004,121.699997,25.549999,2.466421964,15
2017-05-03,1448.88625,689999,3407754359093440000,4691125.0,253498005,2.24186349082815e+21,247.34367708,4471246.0,117.980003,37.099998,15.59,238.479996,121.779999,25.65,2.466421964,15
2017-05-04,1506.7725,851665,4351423001353240000,4689025.0,253967667,2.24186349082815e+21,307.09568071,4471562.142857143,116.790001,36.279999,15.43,238.75999500000003,121.18,25.49,2.466421964,15
2017-05-05,1543.31,663357,3337839067401070000,4687412.5,254323778,2.24186349082815e+21,261.31168454,4471878.285714285,117.010002,37.009997999999996,15.5,239.69999700000002,121.290001,25.450001,2.466421964,15
2017-05-06,1536.1525,871965,4412083155184020000,4685312.5,254797566,2.24186349082815e+21,296.57369266,4472194.428571428,117.010002,37.009997999999996,15.5,239.69999700000002,121.290001,25.450001,2.466421964,15
2017-05-07,1554.6025,787624,4289836640560770000,4683225.0,255185925,2.24186349082815e+21,277.03575031,4472510.571428572,117.010002,37.009997999999996,15.5,239.69999700000002,121.290001,25.450001,2.466421964,15
2017-05-08,1564.065,889492,4695493749770960000,4680975.0,255657328,2.24186349082815e+21,316.4495528,4472826.714285715,116.75,37.25,15.41,239.66000400000001,120.629997,25.59,2.466421964,15
